Mod:Item:MetaData, Localized Name
gregtech:gt.metaitem.03:6359, Superdense Niobium Nitride Plate
gregtech:gt.metaitem.03:6360, Superdense Niobium-Titanium Plate
gregtech:gt.metaitem.03:6361, Superdense Chromium Dioxide Plate
gregtech:gt.metaitem.03:6362, Superdense Knightmetal Plate
gregtech:gt.metaitem.03:6363, Superdense Tin Alloy Plate
gregtech:gt.metaitem.03:6364, Superdense Dark Steel Plate
gregtech:gt.metaitem.03:6365, Superdense Electrical Steel Plate
gregtech:gt.metaitem.03:6366, Superdense Energetic Alloy Plate
gregtech:gt.metaitem.03:6367, Superdense Vibrant Alloy Plate
gregtech:gt.metaitem.03:6368, Superdense Shadow Metal Plate
gregtech:gt.metaitem.03:6369, Superdense Conductive Iron Plate
gregtech:gt.metaitem.03:6370, Superdense Tungstencarbide Plate
gregtech:gt.metaitem.03:6371, Superdense Vanadiumsteel Plate
gregtech:gt.metaitem.03:6372, Superdense HSS-G Plate
gregtech:gt.metaitem.03:6373, Superdense HSS-E Plate
gregtech:gt.metaitem.03:6374, Superdense HSS-S Plate
gregtech:gt.metaitem.03:6378, Superdense Pulsating Iron Plate
gregtech:gt.metaitem.03:6379, Superdense Soularium Plate
gregtech:gt.metaitem.03:6380, Superdense Enderium Base Plate
gregtech:gt.metaitem.03:6381, Superdense Redstone Alloy Plate
gregtech:gt.metaitem.03:6382, Superdense Ardite Plate
gregtech:gt.metaitem.03:6383, Superdense Reinforced Plate
gregtech:gt.metaitem.03:6384, Superdense Galgadorian Plate
gregtech:gt.metaitem.03:6385, Superdense Enhanced Galgadorian Plate
gregtech:gt.metaitem.03:6386, Superdense Manyullyn Plate
gregtech:gt.metaitem.03:6387, Superdense Mytryl Plate
gregtech:gt.metaitem.03:6388, Superdense Black Plutonium Plate
gregtech:gt.metaitem.03:6389, Superdense Callisto Ice Plate
gregtech:gt.metaitem.03:6390, Superdense Ledox Plate
gregtech:gt.metaitem.03:6391, Superdense Quantium Plate
gregtech:gt.metaitem.03:6392, Superdense Duralumin Plate
gregtech:gt.metaitem.03:6393, Superdense Oriharukon Plate
gregtech:gt.metaitem.03:6394, Superdense Infinity Catalyst Plate
gregtech:gt.metaitem.03:6395, Superdense Bedrockium Plate
gregtech:gt.metaitem.03:6397, Superdense Infinity Plate
gregtech:gt.metaitem.03:6398, Superdense Mysterious Crystal Plate
gregtech:gt.metaitem.03:6399, Superdense Magnetic Samarium Plate
gregtech:gt.metaitem.03:6400, Superdense Alumite Plate
gregtech:gt.metaitem.03:6401, Superdense End Steel Plate
gregtech:gt.metaitem.03:6402, Superdense Clay Compound Plate
gregtech:gt.metaitem.03:6403, Superdense Crystalline Alloy Plate
gregtech:gt.metaitem.03:6404, Superdense Melodic Alloy Plate
gregtech:gt.metaitem.03:6405, Superdense Stellar Alloy Plate
gregtech:gt.metaitem.03:6406, Superdense Crystalline Pink Slime Plate
gregtech:gt.metaitem.03:6407, Superdense Energetic Silver Plate
gregtech:gt.metaitem.03:6408, Superdense Vivid Alloy Plate
gregtech:gt.metaitem.03:6470, Superdense Epoxid Sheet
gregtech:gt.metaitem.03:6471, Superdense Silicone Rubber Sheet
gregtech:gt.metaitem.03:6472, Superdense Polycaprolactam Sheet
gregtech:gt.metaitem.03:6473, Superdense Polytetrafluoroethylene Sheet
gregtech:gt.metaitem.03:6485, Superdense Alduorite Plate
gregtech:gt.metaitem.03:6488, Superdense Rubracium Plate
gregtech:gt.metaitem.03:6489, Superdense Vulcanite Plate
gregtech:gt.metaitem.03:6521, Superdense Force Plate
gregtech:gt.metaitem.03:6529, Superdense Vinteum Plate
gregtech:gt.metaitem.03:6576, Superdense TPV-Alloy Plate
gregtech:gt.metaitem.03:6581, Superdense Transcendent Metal Plate
gregtech:gt.metaitem.03:6582, Superdense Enriched Holmium Plate
gregtech:gt.metaitem.03:6583, Superdense Magnetohydrodynamically Constrained Star Matter Plate
gregtech:gt.metaitem.03:6585, Superdense White Dwarf Matter Plate
gregtech:gt.metaitem.03:6586, Superdense Black Dwarf Matter Plate
gregtech:gt.metaitem.03:6588, Superdense SpaceTime Plate
gregtech:gt.metaitem.03:6599, Superdense Polybenzimidazole Plate
gregtech:gt.metaitem.03:6610, Superdense Fiber-Reinforced Epoxy Resin Sheet
gregtech:gt.metaitem.03:6613, Superdense Nickel-Zinc Ferrite Plate
gregtech:gt.metaitem.03:6631, Superdense Polyphenylene Sulfide Plate
gregtech:gt.metaitem.03:6635, Superdense Styrene-Butadiene Rubber Sheet
gregtech:gt.metaitem.03:6636, Superdense Polystyrene Sheet
gregtech:gt.metaitem.03:6649, Superdense Polyvinyl Chloride Sheet
gregtech:gt.metaitem.03:6765, Superdense Kevlar Plate
gregtech:gt.metaitem.03:6770, Superdense Endium Plate
gregtech:gt.metaitem.03:6772, Superdense Nickel Aluminide Plate
gregtech:gt.metaitem.03:6829, Superdense Deep Iron Plate
gregtech:gt.metaitem.03:6856, Superdense Silicon Solar Grade (Poly SI) Plate
gregtech:gt.metaitem.03:6868, Superdense Trinium Plate
gregtech:gt.metaitem.03:6874, Superdense Polyethylene Sheet
gregtech:gt.metaitem.03:6880, Superdense Rubber Sheet
gregtech:gt.metaitem.03:6884, Superdense Desh Plate
gregtech:gt.metaitem.03:6912, Superdense Chrysotile Plate
gregtech:gt.metaitem.03:6913, Superdense Realgar Plate
gregtech:gt.metaitem.03:6951, Superdense Vyroxeres Plate
gregtech:gt.metaitem.03:6952, Superdense Ceruclase Plate
gregtech:gt.metaitem.03:6956, Superdense Tartarite Plate
gregtech:gt.metaitem.03:6966, Superdense Orichalcum Plate
gregtech:gt.metaitem.03:6970, Superdense Void Plate
gregtech:gt.metaitem.03:6974, Superdense Superconductor Base UEV Plate
gregtech:gt.metaitem.03:6975, Superdense Draconium Plate
gregtech:gt.metaitem.03:6976, Superdense Awakened Draconium Plate
gregtech:gt.metaitem.03:6977, Superdense Blood Infused Iron Plate
gregtech:gt.metaitem.03:6978, Superdense Ichorium Plate
gregtech:gt.metaitem.03:6979, Superdense Radox Polymer Plate
gregtech:gt.metaitem.03:6980, Superdense Gallium Arsenide Plate
gregtech:gt.metaitem.03:6981, Superdense Indium Gallium Phosphide Plate
gregtech:gt.metaitem.03:6982, Superdense Cosmic Neutronium Plate
gregtech:gt.metaitem.03:6984, Superdense Flerovium Plate
gregtech:gt.metaitem.03:6985, Superdense Superconductor Base UHV Plate
gregtech:gt.metaitem.03:6986, Superdense Superconductor Base UV Plate
gregtech:gt.metaitem.03:6987, Superdense Superconductor Base MV Plate
gregtech:gt.metaitem.03:6988, Superdense Superconductor Base HV Plate
gregtech:gt.metaitem.03:6989, Superdense Superconductor Base EV Plate
gregtech:gt.metaitem.03:6990, Superdense Superconductor Base IV Plate
gregtech:gt.metaitem.03:6991, Superdense Superconductor Base LuV Plate
gregtech:gt.metaitem.03:6992, Superdense Superconductor Base ZPM Plate
gregtech:gt.metaitem.03:32006, Wetware Lifesupport Circuit Board
gregtech:gt.metaitem.03:32007, Plastic Circuit Board
gregtech:gt.metaitem.03:32008, Bio Circuit Board
gregtech:gt.metaitem.03:32011, SMD Resistor
gregtech:gt.metaitem.03:32012, Glass Tube
gregtech:gt.metaitem.03:32014, Small Coil
gregtech:gt.metaitem.03:32016, SMD Diode
gregtech:gt.metaitem.03:32018, SMD Transistor
gregtech:gt.metaitem.03:32020, SMD Capacitor
gregtech:gt.metaitem.03:32021, Glass Fiber
gregtech:gt.metaitem.03:32022, Petri Dish
gregtech:gt.metaitem.03:32023, Reinforced Glass Tube
gregtech:gt.metaitem.03:32024, Advanced SMD Resistor
gregtech:gt.metaitem.03:32025, Advanced SMD Diode
gregtech:gt.metaitem.03:32026, Advanced SMD Transistor
gregtech:gt.metaitem.03:32027, Advanced SMD Capacitor
gregtech:gt.metaitem.03:32030, Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32031, Phosphorus doped Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32032, Naquadah doped Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32033, Wafer
gregtech:gt.metaitem.03:32034, Phosphorus doped Wafer
gregtech:gt.metaitem.03:32035, Naquadah doped Wafer
gregtech:gt.metaitem.03:32036, Integrated Logic Circuit (Wafer)
gregtech:gt.metaitem.03:32037, Integrated Logic Circuit
gregtech:gt.metaitem.03:32038, Random Access Memory Chip (Wafer)
gregtech:gt.metaitem.03:32039, Random Access Memory Chip
gregtech:gt.metaitem.03:32040, NAND Memory Chip (Wafer)
gregtech:gt.metaitem.03:32041, NAND Memory Chip
gregtech:gt.metaitem.03:32042, NOR Memory Chip (Wafer)
gregtech:gt.metaitem.03:32043, NOR Memory Chip
gregtech:gt.metaitem.03:32044, Central Processing Unit (Wafer)
gregtech:gt.metaitem.03:32045, Central Processing Unit
gregtech:gt.metaitem.03:32046, SoC Wafer
gregtech:gt.metaitem.03:32047, SoC
gregtech:gt.metaitem.03:32048, ASoC Wafer
gregtech:gt.metaitem.03:32049, ASoC
gregtech:gt.metaitem.03:32050, PIC Wafer
gregtech:gt.metaitem.03:32051, Power IC
gregtech:gt.metaitem.03:32052, HPIC Wafer
gregtech:gt.metaitem.03:32053, High Power IC
gregtech:gt.metaitem.03:32054, NanoCPU Wafer
gregtech:gt.metaitem.03:32055, Nanocomponent Central Processing Unit
gregtech:gt.metaitem.03:32056, QBit Wafer
gregtech:gt.metaitem.03:32057, QBit Processing Unit
gregtech:gt.metaitem.03:32058, UHPIC Wafer
gregtech:gt.metaitem.03:32059, Ultra High Power IC
gregtech:gt.metaitem.03:32060, Simple SoC Wafer
gregtech:gt.metaitem.03:32061, Simple SoC
gregtech:gt.metaitem.03:32062, ULPIC Wafer
gregtech:gt.metaitem.03:32063, Ultra Low Power IC
gregtech:gt.metaitem.03:32064, LPIC Wafer
gregtech:gt.metaitem.03:32065, Low Power IC
gregtech:gt.metaitem.03:32068, Raw Advanced Crystal Chip
gregtech:gt.metaitem.03:32069, Raw Crystal Chip
gregtech:gt.metaitem.03:32070, Crystal Processing Unit
gregtech:gt.metaitem.03:32071, Crystal SoC
gregtech:gt.metaitem.03:32072, Neuro Processing Unit
gregtech:gt.metaitem.03:32073, Stemcells
gregtech:gt.metaitem.03:32074, Raw Crystal Chip Parts
gregtech:gt.metaitem.03:32075, NAND Chip
gregtech:gt.metaitem.03:32076, Biocells
gregtech:gt.metaitem.03:32077, Bio Processing Unit
gregtech:gt.metaitem.03:32078, Microprocessor
gregtech:gt.metaitem.03:32079, Good Integrated Circuit
gregtech:gt.metaitem.03:32080, Integrated Processor
gregtech:gt.metaitem.03:32082, Nanoprocessor
gregtech:gt.metaitem.03:32083, Nanoprocessor Assembly
gregtech:gt.metaitem.03:32084, Elite Nanocomputer
gregtech:gt.metaitem.03:32085, Quantumprocessor
gregtech:gt.metaitem.03:32086, Quantumprocessor Assembly
gregtech:gt.metaitem.03:32087, Master Quantumcomputer
gregtech:gt.metaitem.03:32088, Quantumprocessor Mainframe
gregtech:gt.metaitem.03:32089, Crystalprocessor
gregtech:gt.metaitem.03:32090, Ultimate Crystalcomputer
gregtech:gt.metaitem.03:32091, Crystalprocessor Mainframe
gregtech:gt.metaitem.03:32092, Wetwareprocessor
gregtech:gt.metaitem.03:32093, Wetwareprocessor Assembly
gregtech:gt.metaitem.03:32094, Wetware Supercomputer
gregtech:gt.metaitem.03:32095, Wetware Mainframe
gregtech:gt.metaitem.03:32096, Crystalprocessor Assembly
gregtech:gt.metaitem.03:32097, Bioprocessor
gregtech:gt.metaitem.03:32098, Biowareprocessor Assembly
gregtech:gt.metaitem.03:32099, Bioware Supercomputer
gregtech:gt.metaitem.03:32100, Circuit Board
gregtech:gt.metaitem.03:32101, Good Circuit Board
gregtech:gt.metaitem.03:32102, Advanced Circuit Board
gregtech:gt.metaitem.03:32103, More Advanced Circuit Board
gregtech:gt.metaitem.03:32104, Elite Circuit Board
gregtech:gt.metaitem.03:32105, Extreme Wetware Lifesupport Circuit Board
gregtech:gt.metaitem.03:32106, Plastic Circuit Board
gregtech:gt.metaitem.03:32107, Ultra Bio Mutated Circuit Board
gregtech:gt.metaitem.03:32110, Tube Wires
gregtech:gt.metaitem.03:32120, Bio Mainframe
gregtech:gt.metaitem.03:32130, Solar Panel (UHV)
gregtech:gt.metaitem.03:32131, Solar Panel (UEV)
gregtech:gt.metaitem.03:32132, Solar Panel (UIV)
gregtech:gt.metaitem.03:32140, Ultra Low Voltage Coil
gregtech:gt.metaitem.03:32141, Low Voltage Coil
gregtech:gt.metaitem.03:32142, Medium Voltage Coil
gregtech:gt.metaitem.03:32143, High Voltage Coil
gregtech:gt.metaitem.03:32144, Extreme Voltage Coil
gregtech:gt.metaitem.03:32145, Insane Voltage Coil
gregtech:gt.metaitem.03:32146, Ludicrous Voltage Coil
gregtech:gt.metaitem.03:32147, ZPM Voltage Coil
gregtech:gt.metaitem.03:32148, Ultimate Voltage Coil
gregtech:gt.metaitem.03:32149, Highly Ultimate Voltage Coil
gregtech:gt.metaitem.03:32150, Europium doped Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32151, Europium doped Wafer
gregtech:gt.metaitem.03:32152, Americium doped Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32153, Americium doped Wafer
gregtech:gt.metaitem.03:32154, Optical Processor
gregtech:gt.metaitem.03:32155, Optical Assembly
gregtech:gt.metaitem.03:32156, Optical Computer
gregtech:gt.metaitem.03:32157, Optical Mainframe
gregtech:gt.metaitem.03:32160, NPIC Wafer
gregtech:gt.metaitem.03:32161, Nano Power IC
gregtech:gt.metaitem.03:32162, PPIC Wafer
gregtech:gt.metaitem.03:32163, Piko Power IC
gregtech:gt.metaitem.03:32164, QPIC Wafer
gregtech:gt.metaitem.03:32165, Quantum Power IC
gregtech:gt.metaitem.03:32166, Exotic Processor
gregtech:gt.metaitem.03:32167, Exotic Assembly
gregtech:gt.metaitem.03:32168, Exotic Computer
gregtech:gt.metaitem.03:32169, Exotic Mainframe
gregtech:gt.metaitem.03:32170, Cosmic Processor
gregtech:gt.metaitem.03:32171, Cosmic Assembly
gregtech:gt.metaitem.03:32172, Cosmic Computer
gregtech:gt.metaitem.03:32173, Cosmic Mainframe
gregtech:gt.metaitem.03:32174, Temporally Transcendent Processor
gregtech:gt.metaitem.03:32175, Temporally Transcendent Assembly
gregtech:gt.metaitem.03:32176, Temporally Transcendent Computer
gregtech:gt.metaitem.03:32177, Temporally Transcendent Mainframe
gregtech:gt.metaitem.03:32178, Optical SMD Resistor
gregtech:gt.metaitem.03:32179, Optical SMD Diode
gregtech:gt.metaitem.03:32180, Optical SMD Transistor
gregtech:gt.metaitem.03:32181, Optical SMD Capacitor
gregtech:gt.metaitem.03:32182, SMD Inductor
gregtech:gt.metaitem.03:32183, Advanced SMD Inductor
gregtech:gt.metaitem.03:32184, Optical SMD Inductor
gregtech:gt.metaitem.03:32188, Living Bio Wafer
gregtech:gt.metaitem.03:32189, Living Bio Chip
gregtech:gt.metaitem.03:32190, Gallium Arsenide Crystal
gregtech:gt.metaitem.03:32191, Small Gallium Arsenide Crystal
gregtech:gt.metaitem.03:32192, Kevlar Fiber
gregtech:gt.metaitem.03:32193, Woven Kevlar
gregtech:gt.metaitem.03:32194, Spinneret
gregtech:gt.metaitem.03:32199, Upgrade Frame
gregtech:gt.metaitem.03:32200, Acceleration Upgrade x2
gregtech:gt.metaitem.03:32201, Acceleration Upgrade x4
gregtech:gt.metaitem.03:32202, Acceleration Upgrade x8
gregtech:gt.metaitem.03:32203, Acceleration Upgrade x16
gregtech:gt.metaitem.03:32204, Acceleration Upgrade x32
gregtech:gt.metaitem.03:32205, Acceleration Upgrade x64
gregtech:gt.metaitem.03:32206, Acceleration Upgrade x128
gregtech:gt.metaitem.03:32207, Acceleration Upgrade x256
gregtech:gt.metaitem.03:32208, Upgraded Acceleration Upgrade x256
gregtech:gt.metaitem.03:32209, Production Upgrade
gregtech:gt.metaitem.03:32210, Plains Emulation Upgrade
gregtech:gt.metaitem.03:32211, Light Upgrade
gregtech:gt.metaitem.03:32212, Flowering Upgrade
gregtech:gt.metaitem.03:32213, Winter Emulation Upgrade
gregtech:gt.metaitem.03:32214, Dryer Upgrade
gregtech:gt.metaitem.03:32215, Automation Upgrade
gregtech:gt.metaitem.03:32216, Humidifier Upgrade
gregtech:gt.metaitem.03:32217, HELL Emulation Upgrade
gregtech:gt.metaitem.03:32218, Pollen Scrubber Upgrade
gregtech:gt.metaitem.03:32219, Desert Emulation Upgrade
gregtech:gt.metaitem.03:32220, Cooler Upgrade
gregtech:gt.metaitem.03:32221, Lifespan Upgrade
gregtech:gt.metaitem.03:32222, Seal Upgrade
gregtech:gt.metaitem.03:32223, Genetic Stabilizer Upgrade
gregtech:gt.metaitem.03:32224, Jungle Emulation Upgrade
gregtech:gt.metaitem.03:32225, Territory Upgrade
gregtech:gt.metaitem.03:32226, Ocean Emulation Upgrade
gregtech:gt.metaitem.03:32227, Open Sky Upgrade
gregtech:gt.metaitem.03:32228, Heater Upgrade
gregtech:gt.metaitem.03:32229, Sieve Upgrade
gregtech:gt.metaitem.03:32230, Nuclear Star
gregtech:gt.metaitem.03:32231, Night Upgrade
gregtech:gt.metaitem.03:32232, Metrics Transmitter Cover
gregtech:gt.metaitem.03:32233, Activated Carbon Filter Mesh
gregtech:gt.metaitem.03:32234, Empty Quark Release Catalyst Housing
gregtech:gt.metaitem.03:32235, Up-Quark Releasing Catalyst
gregtech:gt.metaitem.03:32236, Down-Quark Releasing Catalyst
gregtech:gt.metaitem.03:32237, Strange-Quark Releasing Catalyst
gregtech:gt.metaitem.03:32238, Charm-Quark Releasing Catalyst
gregtech:gt.metaitem.03:32239, Bottom-Quark Releasing Catalyst
gregtech:gt.metaitem.03:32240, Top-Quark Releasing Catalyst
gregtech:gt.metaitem.03:32241, Unaligned Quark Releasing Catalyst
gregtech:gt.metaitem.03:32721, Optically Enriched Crystalline Boule
gregtech:gt.metaitem.03:32722, Photonically Prepared Wafer
gregtech:gt.metaitem.03:32723, Photonically Enhanced Wafer
gregtech:gt.metaitem.03:32724, Raw Exposed Optical Chip
gregtech:gt.metaitem.03:32725, Optically Compatible Memory
gregtech:gt.metaitem.03:32726, Optically Perfected CPU
gregtech:gt.metaitem.03:32727, Optical CPU Containment Housing
gregtech:gt.metaitem.03:32728, Optical Circuit Board
gregtech:gt.metaitem.03:32729, White Dwarf Extruder Shape (Plate)
gregtech:gt.metaitem.03:32730, White Dwarf Extruder Shape (Rod)
gregtech:gt.metaitem.03:32731, White Dwarf Extruder Shape (Bolt)
gregtech:gt.metaitem.03:32732, White Dwarf Extruder Shape (Ring)
gregtech:gt.metaitem.03:32733, White Dwarf Extruder Shape (Cell)
gregtech:gt.metaitem.03:32734, White Dwarf Extruder Shape (Ingot)
gregtech:gt.metaitem.03:32735, White Dwarf Extruder Shape (Wire)
gregtech:gt.metaitem.03:32736, White Dwarf Extruder Shape (Casing)
gregtech:gt.metaitem.03:32737, White Dwarf Extruder Shape (Tiny Pipe)
gregtech:gt.metaitem.03:32738, White Dwarf Extruder Shape (Small Pipe)
gregtech:gt.metaitem.03:32739, White Dwarf Extruder Shape (Normal Pipe)
gregtech:gt.metaitem.03:32740, White Dwarf Extruder Shape (Large Pipe)
gregtech:gt.metaitem.03:32741, White Dwarf Extruder Shape (Huge Pipe)
gregtech:gt.metaitem.03:32742, White Dwarf Extruder Shape (Block)
gregtech:gt.metaitem.03:32743, White Dwarf Extruder Shape (Sword Blade)
gregtech:gt.metaitem.03:32744, White Dwarf Extruder Shape (Pickaxe Head)
gregtech:gt.metaitem.03:32745, White Dwarf Extruder Shape (Shovel Head)
gregtech:gt.metaitem.03:32746, White Dwarf Extruder Shape (Axe Head)
gregtech:gt.metaitem.03:32747, White Dwarf Extruder Shape (Hoe Head)
gregtech:gt.metaitem.03:32748, White Dwarf Extruder Shape (Hammer Head)
gregtech:gt.metaitem.03:32749, White Dwarf Extruder Shape (File Head)
gregtech:gt.metaitem.03:32750, White Dwarf Extruder Shape (Saw Blade)
gregtech:gt.metaitem.03:32751, White Dwarf Extruder Shape (Gear)
gregtech:gt.metaitem.03:32752, White Dwarf Extruder Shape (Bottle)
gregtech:gt.metaitem.03:32753, White Dwarf Extruder Shape (Rotor)
gregtech:gt.metaitem.03:32754, White Dwarf Extruder Shape (Small Gear)
gregtech:gt.metaitem.03:32755, White Dwarf Extruder Shape (Turbine Blade)
gregtech:gt.metaitem.03:32756, White Dwarf Extruder Shape (Drill Head)
gregtech:gt.metaitem.03:32757, Timepiece
gregtech:gt.metaitem.03:32758, Transdimensional Alignment Matrix
gregtech:gt.metaitem.03:32759, Thermal Superconductor
gregtech:gt.metaitem.03:32760, Relativistic Heat Capacitor
gregtech:gt.metaitem.03:32761, Phononic Seed Crystal
gregtech:gt.metaitem.98:5, gt.metaitem.98.5.name
gregtech:gt.metaitem.98:6, gt.metaitem.98.6.name
gregtech:gt.metaitem.98:7, gt.metaitem.98.7.name
gregtech:gt.metaitem.98:8, gt.metaitem.98.8.name
gregtech:gt.metaitem.98:28, gt.metaitem.98.28.name
gregtech:gt.metaitem.98:29, gt.metaitem.98.29.name
gregtech:gt.metaitem.98:30, gt.metaitem.98.30.name
gregtech:gt.metaitem.98:31, gt.metaitem.98.31.name
gregtech:gt.metaitem.98:9, gt.metaitem.98.9.name
gregtech:gt.metaitem.98:18, gt.metaitem.98.18.name
gregtech:gt.metaitem.98:19, gt.metaitem.98.19.name
gregtech:gt.metaitem.98:20, gt.metaitem.98.20.name
gregtech:gt.metaitem.98:21, gt.metaitem.98.21.name
gregtech:gt.metaitem.98:27, gt.metaitem.98.27.name
gregtech:gt.metaitem.98:14, gt.metaitem.98.14.name
gregtech:gt.metaitem.98:1, gt.metaitem.98.1.name
gregtech:gt.metaitem.98:0, gt.metaitem.98.0.name
gregtech:gt.metaitem.98:3, gt.metaitem.98.3.name
gregtech:gt.metaitem.99:6, Molten Lithium Cell
gregtech:gt.metaitem.99:8, Molten Beryllium Cell
gregtech:gt.metaitem.99:9, Molten Boron Cell
gregtech:gt.metaitem.99:18, Molten Magnesium Cell
gregtech:gt.metaitem.99:19, Molten Aluminium Cell
gregtech:gt.metaitem.99:20, Molten Raw Silicon Cell
gregtech:gt.metaitem.99:25, Molten Potassium Cell
gregtech:gt.metaitem.99:27, Molten Scandium Cell
gregtech:gt.metaitem.99:28, Molten Titanium Cell
gregtech:gt.metaitem.99:29, Molten Vanadium Cell
gregtech:gt.metaitem.99:30, Molten Chrome Cell
gregtech:gt.metaitem.99:31, Molten Manganese Cell
gregtech:gt.metaitem.99:32, Molten Iron Cell
gregtech:gt.metaitem.99:33, Molten Cobalt Cell
gregtech:gt.metaitem.99:34, Molten Nickel Cell
gregtech:gt.metaitem.99:35, Molten Copper Cell
gregtech:gt.metaitem.99:36, Molten Zinc Cell
gregtech:gt.metaitem.99:37, Molten Gallium Cell
gregtech:gt.metaitem.99:39, Molten Arsenic Cell
gregtech:gt.metaitem.99:43, Molten Rubidium Cell
gregtech:gt.metaitem.99:44, Molten Strontium Cell
gregtech:gt.metaitem.99:45, Molten Yttrium Cell
gregtech:gt.metaitem.99:47, Molten Niobium Cell
gregtech:gt.metaitem.99:48, Molten Molybdenum Cell
gregtech:gt.metaitem.99:52, Molten Palladium Cell
gregtech:gt.metaitem.99:54, Molten Silver Cell
gregtech:gt.metaitem.99:56, Molten Indium Cell
gregtech:gt.metaitem.99:57, Molten Tin Cell
gregtech:gt.metaitem.99:58, Molten Antimony Cell
gregtech:gt.metaitem.99:59, Molten Tellurium Cell
gregtech:gt.metaitem.99:62, Molten Caesium Cell
gregtech:gt.metaitem.99:63, Molten Barium Cell
gregtech:gt.metaitem.99:64, Molten Lanthanum Cell
gregtech:gt.metaitem.99:65, Molten Cerium Cell
gregtech:gt.metaitem.99:66, Molten Praseodymium Cell
gregtech:gt.metaitem.99:67, Molten Neodymium Cell
gregtech:gt.metaitem.99:68, Molten Promethium Cell
gregtech:gt.metaitem.99:69, Molten Samarium Cell
